Date,Open,High,Low,Close,Adj Close,Volume
2020-12-19,0.000271,0.000285,0.000261,0.000267,0.000267,1952
2020-12-20,0.000267,0.000304,0.000254,0.000265,0.000265,14181
2020-12-21,0.000265,0.000340,0.000257,0.000312,0.000312,9094
2020-12-22,0.000312,0.000317,0.000263,0.000269,0.000269,5576
2020-12-23,0.000269,0.000294,0.000241,0.000246,0.000246,8680
2020-12-24,0.000246,0.000259,0.000221,0.000258,0.000258,7333
2020-12-25,0.000257,0.000279,0.000244,0.000275,0.000275,3192
2020-12-26,0.000275,0.000306,0.000247,0.000303,0.000303,8313
2020-12-27,0.000303,0.000313,0.000234,0.000238,0.000238,11896
2020-12-28,0.000238,0.000260,0.000151,0.000218,0.000218,22039
2020-12-29,0.000218,0.000571,0.000215,0.000398,0.000398,4533
2020-12-30,0.000398,0.001533,0.000398,0.001505,0.001505,319907
2020-12-31,0.001505,0.001825,0.001086,0.001442,0.001442,314748
2021-01-01,0.001442,0.001442,0.001027,0.001028,0.001028,199710
2021-01-02,0.001028,0.001180,0.000939,0.001129,0.001129,113506
2021-01-03,0.001129,0.001252,0.000955,0.001100,0.001100,58531
2021-01-04,0.001100,0.001401,0.001059,0.001400,0.001400,40618
2021-01-05,0.001400,0.001622,0.001201,0.001457,0.001457,85447
2021-01-06,0.001457,0.001505,0.001258,0.001314,0.001314,39942
2021-01-07,0.001314,0.001406,0.001192,0.001239,0.001239,28430
2021-01-08,0.001239,0.001361,0.001043,0.001312,0.001312,30517
2021-01-09,0.001312,0.001483,0.001271,0.001481,0.001481,43136
2021-01-10,0.001482,0.001482,0.001163,0.001311,0.001311,54911
2021-01-11,0.001311,0.001314,0.000953,0.001060,0.001060,16760
2021-01-12,0.001060,0.001147,0.001019,0.001093,0.001093,25937
2021-01-13,0.001093,0.001164,0.001022,0.001121,0.001121,22786
2021-01-14,0.001121,0.001261,0.001096,0.001169,0.001169,22026
2021-01-15,0.001169,0.001246,0.001064,0.001203,0.001203,36004
2021-01-16,0.001203,0.001227,0.001133,0.001192,0.001192,13331
2021-01-17,0.001192,0.001192,0.000954,0.001163,0.001163,20354
2021-01-18,0.001163,0.001177,0.001069,0.001132,0.001132,18172
2021-01-19,0.001132,0.001174,0.001071,0.001135,0.001135,23425
2021-01-20,0.001135,0.001191,0.001055,0.001160,0.001160,28312
2021-01-21,0.001160,0.001404,0.001135,0.001195,0.001195,98038
2021-01-22,0.001195,0.001395,0.001136,0.001248,0.001248,38015
2021-01-23,0.001248,0.001273,0.001118,0.001179,0.001179,58989
2021-01-24,0.001179,0.001456,0.001164,0.001416,0.001416,54212
2021-01-25,0.001416,0.001506,0.001226,0.001369,0.001369,19862
2021-01-26,0.001369,0.001655,0.001272,0.001555,0.001555,67086
2021-01-27,0.001555,0.001628,0.001357,0.001366,0.001366,26983
2021-01-28,0.001365,0.001691,0.001312,0.001622,0.001622,66386
2021-01-29,0.001687,0.003670,0.001508,0.003585,0.003585,657307
2021-01-30,0.003585,0.003746,0.002672,0.003152,0.003152,426631
2021-01-31,0.003152,0.003289,0.002871,0.003073,0.003073,180038
2021-02-01,0.003073,0.003100,0.002676,0.002996,0.002996,153950
2021-02-02,0.002996,0.004319,0.002938,0.004313,0.004313,268750
2021-02-03,0.004313,0.006983,0.003684,0.006888,0.006888,541249
2021-02-04,0.006889,0.008054,0.006203,0.006435,0.006435,1833318
2021-02-05,0.006435,0.007367,0.006257,0.007176,0.007176,516515
2021-02-06,0.007176,0.009260,0.006961,0.009079,0.009079,657460
2021-02-07,0.009079,0.013509,0.008707,0.011662,0.011662,2396627
2021-02-08,0.011662,0.025319,0.009742,0.017486,0.017486,5407150
2021-02-09,0.017489,0.020675,0.012666,0.015957,0.015957,4872890
2021-02-10,0.015958,0.017705,0.013832,0.014954,0.014954,1793903
2021-02-11,0.014954,0.016395,0.012637,0.013575,0.013575,1328139
2021-02-12,0.013577,0.014064,0.011165,0.013084,0.013084,1381555
2021-02-13,0.013083,0.014321,0.012408,0.013859,0.013859,670944
2021-02-14,0.013859,0.016499,0.013776,0.014197,0.014197,957840
2021-02-15,0.014197,0.014211,0.011825,0.013671,0.013671,443018
2021-02-16,0.013671,0.015954,0.013107,0.015820,0.015820,889963
2021-02-17,0.015820,0.017825,0.014890,0.016428,0.016428,1126843
2021-02-18,0.016428,0.018892,0.015453,0.018132,0.018132,979699
2021-02-19,0.018132,0.019832,0.017274,0.017604,0.017604,978240
2021-02-20,0.017603,0.019044,0.017316,0.017754,0.017754,486358
2021-02-21,0.017754,0.018058,0.016363,0.016994,0.016994,425301
2021-02-22,0.016993,0.017372,0.014715,0.016110,0.016110,353795
2021-02-23,0.016114,0.016385,0.011882,0.015717,0.015717,478971
2021-02-24,0.015726,0.028062,0.015027,0.022178,0.022178,2480607
2021-02-25,0.022179,0.028446,0.019816,0.024277,0.024277,2888255
2021-02-26,0.024277,0.029313,0.022617,0.026980,0.026980,1457316
2021-02-27,0.026981,0.032466,0.026650,0.032419,0.032419,1275888
2021-02-28,0.032417,0.032846,0.026402,0.029100,0.029100,1278460
2021-03-01,0.029103,0.030508,0.026032,0.027782,0.027782,1086843
2021-03-02,0.027782,0.028188,0.024081,0.026030,0.026030,693152
2021-03-03,0.026030,0.030575,0.025666,0.030573,0.030573,825624
2021-03-04,0.030572,0.032348,0.028947,0.029930,0.029930,831121
2021-03-05,0.029931,0.033896,0.028855,0.031928,0.031928,640313
2021-03-06,0.031928,0.034716,0.030966,0.032274,0.032274,897652
2021-03-07,0.032274,0.033071,0.028777,0.031165,0.031165,572064
2021-03-08,0.031164,0.032741,0.029101,0.030352,0.030352,574799
2021-03-09,0.030353,0.031386,0.028733,0.030776,0.030776,677023
2021-03-10,0.030777,0.033261,0.028237,0.033245,0.033245,843105
2021-03-11,0.033245,0.033245,0.029784,0.031324,0.031324,756886
2021-03-12,0.031325,0.031579,0.029075,0.030246,0.030246,889657
2021-03-13,0.030246,0.030987,0.028854,0.030499,0.030499,686077
2021-03-14,0.030498,0.030946,0.028870,0.029263,0.029263,879552
2021-03-15,0.029260,0.029597,0.025780,0.028812,0.028812,776176
2021-03-16,0.028812,0.030621,0.025893,0.027204,0.027204,955423
2021-03-17,0.027207,0.028058,0.025343,0.025899,0.025899,1013825
2021-03-18,0.025902,0.026695,0.024629,0.025733,0.025733,752295
2021-03-19,0.025734,0.027155,0.024581,0.025556,0.025556,581320
2021-03-20,0.025567,0.028719,0.024329,0.025981,0.025981,752044
2021-03-21,0.025962,0.027055,0.024074,0.024534,0.024534,411599
2021-03-22,0.024573,0.026718,0.021349,0.022821,0.022821,438077
2021-03-23,0.022819,0.024777,0.021886,0.023940,0.023940,395683
2021-03-24,0.023931,0.026054,0.022695,0.022701,0.022701,872704
2021-03-25,0.022688,0.025368,0.021662,0.023796,0.023796,422808
2021-03-26,0.023791,0.027213,0.023743,0.026750,0.026750,773329
2021-03-27,0.026734,0.030526,0.026734,0.028037,0.028037,900510
2021-03-28,0.028037,0.028977,0.026029,0.028787,0.028787,823486
2021-03-29,0.028791,0.029001,0.025901,0.027904,0.027904,854325
2021-03-30,0.027905,0.027980,0.024886,0.026380,0.026380,734703
2021-03-31,0.026376,0.026408,0.024083,0.025990,0.025990,452991
2021-04-01,0.025946,0.026388,0.022483,0.023727,0.023727,625380
2021-04-02,0.023685,0.025702,0.022881,0.025691,0.025691,611719
2021-04-03,0.025705,0.026103,0.023571,0.024953,0.024953,615991
2021-04-04,0.024911,0.025886,0.023675,0.024455,0.024455,368952
2021-04-05,0.024443,0.024670,0.022114,0.022867,0.022867,495311
2021-04-06,0.022886,0.028332,0.022222,0.025689,0.025689,1604575
2021-04-07,0.025684,0.026491,0.023694,0.025285,0.025285,843658
2021-04-08,0.025233,0.026719,0.024217,0.025112,0.025112,883808
2021-04-09,0.025110,0.029245,0.024393,0.027305,0.027305,725652
2021-04-10,0.027315,0.028201,0.026122,0.026830,0.026830,592289
2021-04-11,0.026831,0.027840,0.025640,0.026580,0.026580,490400
2021-04-12,0.026584,0.027963,0.025167,0.025647,0.025647,308112
2021-04-13,0.025469,0.026494,0.023758,0.025387,0.025387,517081
2021-04-14,0.025414,0.027129,0.025414,0.026357,0.026357,624354
2021-04-15,0.026357,0.027649,0.025543,0.025823,0.025823,536823
2021-04-16,0.025817,0.026845,0.023637,0.024736,0.024736,679114
2021-04-17,0.024715,0.026999,0.024201,0.025904,0.025904,380976
2021-04-18,0.025899,0.026646,0.021206,0.024483,0.024483,768501
2021-04-19,0.024490,0.025704,0.022717,0.024533,0.024533,280805
2021-04-20,0.024555,0.027957,0.022678,0.026553,0.026553,1113451
2021-04-21,0.026559,0.027322,0.024175,0.024428,0.024428,515302
2021-04-22,0.024442,0.025850,0.022457,0.022892,0.022892,306516
2021-04-23,0.022886,0.023880,0.018727,0.023139,0.023139,461517
2021-04-24,0.023144,0.023144,0.020512,0.020629,0.020629,312083
2021-04-25,0.020630,0.022969,0.019847,0.021385,0.021385,365613
2021-04-26,0.021391,0.023456,0.021222,0.022308,0.022308,449485
2021-04-27,0.022307,0.023926,0.020976,0.021175,0.021175,719264
2021-04-28,0.021175,0.022117,0.018175,0.019978,0.019978,1055815
2021-04-29,0.019980,0.020623,0.018417,0.018967,0.018967,400644
2021-04-30,0.018963,0.021789,0.016520,0.020769,0.020769,1573962
2021-05-01,0.020770,0.021926,0.018145,0.020844,0.020844,1035134
2021-05-02,0.020841,0.021962,0.018290,0.019786,0.019786,778253
2021-05-03,0.020037,0.021687,0.019037,0.019531,0.019531,453568
2021-05-04,0.019533,0.020258,0.016325,0.020009,0.020009,780472
2021-05-05,0.020009,0.020702,0.018176,0.019407,0.019407,431342
2021-05-06,0.019411,0.019906,0.018017,0.018675,0.018675,536329
2021-05-07,0.018679,0.019772,0.017687,0.018344,0.018344,346204
2021-05-08,0.018348,0.019844,0.017704,0.018256,0.018256,507531
2021-05-09,0.018268,0.019036,0.016826,0.017409,0.017409,401921
2021-05-10,0.017425,0.018247,0.015317,0.015538,0.015538,358559
2021-05-11,0.015555,0.018863,0.014672,0.015113,0.015113,639843
2021-05-12,0.015115,0.016270,0.013317,0.013317,0.013317,410920
2021-05-13,0.013243,0.014429,0.012655,0.013659,0.013659,363274
2021-05-14,0.013678,0.014924,0.012305,0.013925,0.013925,741153
2021-05-15,0.013918,0.014985,0.013183,0.014013,0.014013,267925
2021-05-16,0.014010,0.016710,0.013653,0.016258,0.016258,423506
2021-05-17,0.016268,0.020250,0.014627,0.015507,0.015507,1167060
2021-05-18,0.015527,0.017840,0.015134,0.017207,0.017207,375726
2021-05-19,0.017201,0.017818,0.010275,0.013459,0.013459,405637
2021-05-20,0.013449,0.015061,0.010857,0.012566,0.012566,278821
2021-05-21,0.012566,0.014283,0.011025,0.012407,0.012407,282776
2021-05-22,0.012413,0.012955,0.010556,0.011641,0.011641,341646
2021-05-23,0.011644,0.012577,0.008296,0.010038,0.010038,278435
2021-05-24,0.010032,0.013133,0.009922,0.012297,0.012297,231220
2021-05-25,0.012308,0.013413,0.011145,0.011957,0.011957,196950
2021-05-26,0.011969,0.013339,0.011344,0.013111,0.013111,294215
2021-05-27,0.013110,0.013174,0.011413,0.011610,0.011610,181055
2021-05-28,0.011614,0.012446,0.010603,0.011009,0.011009,144078
2021-05-29,0.011012,0.011526,0.009875,0.010482,0.010482,70982
2021-05-30,0.010507,0.011301,0.009950,0.010859,0.010859,73400
2021-05-31,0.010857,0.012880,0.010509,0.012430,0.012430,235507
2021-06-01,0.012442,0.013857,0.011901,0.012670,0.012670,414113
2021-06-02,0.012674,0.013544,0.011932,0.012139,0.012139,139349
2021-06-03,0.012136,0.013190,0.011808,0.012579,0.012579,170607
2021-06-04,0.012582,0.012882,0.010442,0.011453,0.011453,210114
2021-06-05,0.011446,0.013426,0.011043,0.012498,0.012498,325792
2021-06-06,0.012483,0.016240,0.012315,0.014414,0.014414,753169
2021-06-07,0.014421,0.015652,0.011885,0.012184,0.012184,787597
2021-06-08,0.012177,0.012195,0.010562,0.010984,0.010984,975335
2021-06-09,0.010983,0.011191,0.009590,0.011145,0.011145,549480
2021-06-10,0.011148,0.011982,0.010492,0.010973,0.010973,527345
2021-06-11,0.010973,0.011290,0.009805,0.010105,0.010105,523318
2021-06-12,0.010108,0.010639,0.009204,0.009974,0.009974,593532
2021-06-13,0.009975,0.010617,0.009043,0.010092,0.010092,576601
2021-06-14,0.010093,0.010814,0.009724,0.010017,0.010017,639551
2021-06-15,0.010050,0.010596,0.009644,0.010053,0.010053,520133
2021-06-16,0.010080,0.010260,0.009565,0.009607,0.009607,302553
2021-06-17,0.009608,0.009756,0.008914,0.009110,0.009110,411784
2021-06-18,0.009111,0.009977,0.008837,0.009595,0.009595,402415
2021-06-19,0.009597,0.010158,0.009217,0.009896,0.009896,384510
2021-06-20,0.009897,0.009897,0.008691,0.008958,0.008958,270922
2021-06-21,0.008956,0.009175,0.006800,0.007004,0.007004,427146
2021-06-22,0.007006,0.007454,0.005926,0.006339,0.006339,472125
2021-06-23,0.006341,0.006892,0.006280,0.006594,0.006594,458048
2021-06-24,0.006585,0.006701,0.005884,0.006535,0.006535,481755
2021-06-25,0.006540,0.007060,0.006353,0.006734,0.006734,331391
2021-06-26,0.006732,0.007154,0.006626,0.006920,0.006920,262580
2021-06-27,0.006926,0.008110,0.006893,0.007343,0.007343,263330
2021-06-28,0.007343,0.008729,0.007279,0.008411,0.008411,623410
2021-06-29,0.008410,0.008652,0.007887,0.008542,0.008542,366180
2021-06-30,0.008537,0.008824,0.008076,0.008710,0.008710,458232
2021-07-01,0.008712,0.008828,0.008371,0.008573,0.008573,383377
2021-07-02,0.008575,0.008733,0.008051,0.008215,0.008215,328631
2021-07-03,0.008216,0.009232,0.008205,0.009190,0.009190,338434
2021-07-04,0.009190,0.009246,0.008500,0.009088,0.009088,758512
2021-07-05,0.009088,0.009095,0.008167,0.008442,0.008442,661597
2021-07-06,0.008440,0.008504,0.008037,0.008174,0.008174,618801
2021-07-07,0.008174,0.008542,0.007872,0.008068,0.008068,790473
2021-07-08,0.008069,0.008196,0.007381,0.007503,0.007503,627318
2021-07-09,0.007502,0.007951,0.007148,0.007632,0.007632,648382
2021-07-10,0.007631,0.008084,0.007321,0.007998,0.007998,777718
2021-07-11,0.007999,0.008615,0.007626,0.008413,0.008413,707007
2021-07-12,0.008413,0.008857,0.007884,0.008053,0.008053,639321
2021-07-13,0.008053,0.013430,0.007996,0.012814,0.012814,1522052
2021-07-14,0.012815,0.016589,0.010820,0.014917,0.014917,972840
2021-07-15,0.014921,0.016844,0.012461,0.014852,0.014852,918900
2021-07-16,0.014857,0.015362,0.012073,0.012081,0.012081,532827
2021-07-17,0.012079,0.012904,0.011153,0.012176,0.012176,392768
2021-07-18,0.012176,0.014452,0.012176,0.013442,0.013442,593672
2021-07-19,0.013442,0.013577,0.011025,0.011886,0.011886,519642
2021-07-20,0.011886,0.012193,0.009273,0.010452,0.010452,462168
2021-07-21,0.011176,0.012144,0.010476,0.011797,0.011797,430777
2021-07-22,0.011798,0.012329,0.010023,0.010032,0.010032,364763
2021-07-23,0.010032,0.011251,0.009832,0.010489,0.010489,529039
2021-07-24,0.010490,0.021485,0.010433,0.016527,0.016527,2371952
2021-07-25,0.016534,0.020053,0.015537,0.018810,0.018810,993335
2021-07-26,0.018811,0.023050,0.018376,0.018627,0.018627,1392938
2021-07-27,0.018624,0.026188,0.018408,0.025331,0.025331,1689597
2021-07-28,0.025343,0.033235,0.024596,0.028273,0.028273,1529082
2021-07-29,0.028302,0.029495,0.023989,0.024827,0.024827,5013852
2021-07-30,0.024816,0.026668,0.020885,0.021797,0.021797,4363872
2021-07-31,0.021802,0.027068,0.021795,0.025415,0.025415,6133436
2021-08-01,0.025405,0.025595,0.021855,0.022813,0.022813,4143297
2021-08-02,0.022813,0.023296,0.019587,0.019754,0.019754,2015762
2021-08-03,0.019757,0.019989,0.017690,0.018025,0.018025,1354718
2021-08-04,0.018025,0.021398,0.017853,0.020375,0.020375,1740932
2021-08-05,0.020378,0.020961,0.019235,0.019784,0.019784,1208129
2021-08-06,0.019783,0.019906,0.017069,0.017615,0.017615,1674371
2021-08-07,0.017613,0.018431,0.016664,0.017403,0.017403,1302947
2021-08-08,0.017392,0.019040,0.017078,0.018317,0.018317,880084
2021-08-09,0.018321,0.019538,0.017557,0.018070,0.018070,1342544
2021-08-10,0.018073,0.023098,0.018066,0.021108,0.021108,3471721
2021-08-11,0.021110,0.027527,0.020136,0.024504,0.024504,5546072
2021-08-12,0.024497,0.026000,0.020778,0.021369,0.021369,6289317
2021-08-13,0.021372,0.023590,0.020279,0.020695,0.020695,6357051
2021-08-14,0.020678,0.020926,0.018769,0.019113,0.019113,3373151
2021-08-15,0.019111,0.019604,0.018035,0.018454,0.018454,2353171
2021-08-16,0.018464,0.018762,0.017737,0.018547,0.018547,2367428
